urb/no urb,State,County,Fips,Difference in Urban Land 2010-2060,Difference in Urban Tree Cover 2010-2060,Urban Tree Cover Change Index,Difference in Temperature Celsius 2010-2060,Temperature Change Index,Difference in Precipitation mm/year 2010-2060,Absolute Precipitation Change Index,Difference in Aridity 2010-2060,Aridity Change Index,Flood Risk Index,Difference in Sea Level Rise % inundation 2010-2060,Sea Level Rise Index,Wildfire Change Index,Hurricane Threat Index,Tornado Risk Index,Ice Storm Risk Index,Pest Index,CTI
0,Alabama,Lee County,1081,27.46215531,1.347451877,-0.038588062,2.419020907,0.68984517,168.8879622,0.50497072,0.19323579,0.476978659,0.037218144,0,0,0.022657631,0.401774841,0.202380952,0.068965517,0.277777778,0.54603796
0,Alabama,Limestone County,1083,19.43956724,-6.117470368,0.175190914,2.496619399,0.711974348,232.691066,0.695740381,0.133437843,0.329374821,0.101361105,0,0,0.008784773,0.22475236,0.345433255,0.103448276,0.388888889,0.635232941
1,Alabama,Lowndes County,1085,0.375514472,-999,,-999,,-999,,-999,,,-999,,,0.448638367,0.148809524,0.034482759,0.277777778,
0,Alabama,Macon County,1087,2.716968044,-5.068017688,0.145136895,2.39869143,0.684047704,146.6641502,0.438522087,0.185532268,0.457963467,0.011386846,0,0,0.03816571,0.434279432,0.107142857,0.034482759,0.277777778,0.54298856
0,Alabama,Madison County,1089,33.90905984,-8.754917597,0.25072161,2.486366163,0.709050378,234.3485929,0.700696345,0.136163417,0.336102562,0.099749588,0,0,0.006959065,0.212013279,0.553571429,0.172413793,0.333333333,0.693823208
0,Alabama,Marengo County,1091,0.377538301,-5.980216873,0.171260276,2.665508254,0.760137289,108.2965297,0.323803875,0.174407507,0.430503372,0.111327633,0,0,0.005550286,0.424150279,0.226190476,0.034482759,0.277777778,0.570553742
0,Alabama,Marion County,1093,0.376420735,-11.64335127,0.333440006,2.57014878,0.732943116,161.8149943,0.483822726,0.13714413,0.338523332,0.039588825,0,0,0.024665467,0.20582953,0.333333333,0.068965517,0.222222222,0.574224971
0,Alabama,Marshall County,1095,19.73044987,-7.640836378,0.218816771,2.471801372,0.704896858,194.9810271,0.582988322,0.14276381,0.352394817,0.069544211,0,0,0.011491382,0.224375786,0.547619048,0.068965517,0.388888889,0.652432543
0,Alabama,Mobile County,1097,30.49293464,-10.57221557,0.302765032,2.154936972,0.614534937,152.3841114,0.455624626,0.251183328,0.620014993,0.174659895,0.037588275,0.077773514,0.103647003,0.822138518,0.404761905,0.137931034,0.277777778,0.81862801
0,Alabama,Monroe County,1099,0.375555928,-11.85926762,0.339623376,2.459882028,0.701497755,137.2345074,0.410327694,0.2050453,0.506128975,0.000758673,0,0,0.035275083,0.514156198,0.18452381,0,0.277777778,0.611996095
0,Alabama,Montgomery County,1101,27.42065162,-2.659467835,0.076161317,2.391214516,0.681915472,113.6867106,0.339920379,0.171575193,0.423512154,0.211145424,0,0,0.014231557,0.460507858,0.214285714,0.034482759,0.222222222,0.55299679
0,Alabama,Morgan County,1103,23.90164771,-4.048382939,0.115936795,2.518703305,0.718272134,200.2718769,0.598807829,0.127942854,0.315811119,0.136149149,0,0,0.009289904,0.229517886,0.398809524,0.103448276,0.388888889,0.621070409
1,Alabama,Perry County,1105,0.378693776,-999,,-999,,-999,,-999,,,-999,,,0.345531227,0.18452381,0.034482759,0.333333333,
1,Alabama,Pickens County,1107,0.377649621,-999,,-999,,-999,,-999,,,-999,,,0.291629239,0.357142857,0.068965517,0.222222222,
0,Alabama,Pike County,1109,3.952133966,-1.145021451,0.032790899,2.364626249,0.674333153,133.6961177,0.399747999,0.185271855,0.457320671,0.011097187,0,0,0.013280423,0.496690546,0.273809524,0.034482759,0.333333333,0.562807264
0,Alabama,Randolph County,1111,0.58256784,-4.340829251,0.124311815,2.565590636,0.731643246,191.5697834,0.57278879,0.19230327,0.474676849,0.016629788,0,0,0.022823139,0.280611131,0.107142857,0.103448276,0.333333333,0.571003836
0,Alabama,Russell County,1113,10.63796009,1.975696625,-0.056579612,2.363551117,0.674026552,157.9071973,0.472138512,0.176394127,0.435407096,0.047173155,0,0,0.024385595,0.440091768,0.214285714,0.034482759,0.277777778,0.529696077
0,Alabama,St. Clair County,1115,10.5632656,-5.261089082,0.150666035,2.588592638,0.73820285,172.3126427,0.515210428,0.162233199,0.400452597,0.18323338,0,0,0.042062963,0.243566386,0.321428571,0.068965517,0.444444444,0.639942628
0,Alabama,Shelby County,1117,30.47420097,-2.613612043,0.074848108,2.511570592,0.71623806,152.317094,0.455424245,0.165842386,0.409361429,0.081939877,0,0,0.03335212,0.283842884,0.232142857,0.068965517,0.277777778,0.543997354
1,Alabama,Sumter County,1119,0.378591362,-999,,-999,,-999,,-999,,,-999,,,0.381158808,0.154761905,0.068965517,0.277777778,
0,Alabama,Talladega County,1121,13.02465161,-7.554648672,0.216348544,2.538135008,0.723813577,172.3396198,0.515291089,0.171700321,0.423821017,0.144957319,0,0,0.05057807,0.273583762,0.261904762,0.103448276,0.388888889,0.638810342
0,Alabama,Tallapoosa County,1123,2.707215534,-8.466112643,0.24245087,2.463309075,0.702475064,154.6017222,0.462255225,0.190452607,0.470108718,0.021566961,0,0,0.028077952,0.335627259,0.172619048,0.068965517,0.333333333,0.58517711
0,Alabama,Tuscaloosa County,1125,19.80832174,1.022140582,-0.029271861,2.646441167,0.754699825,117.171234,0.350339016,0.153538773,0.37899148,0.111272463,0,0,0.019105165,0.260550339,0.601190476,0.068965517,0.277777778,0.576305555
0,Alabama,Walker County,1127,9.412559767,-11.54334909,0.330576163,2.554853772,0.728581357,151.6363297,0.453388777,0.150204792,0.37076196,0.030030395,0,0,0.067264614,0.217514854,0.458333333,0.068965517,0.277777778,0.618696404
1,Alabama,Washington County,1129,0.375893123,-999,,-999,,-999,,-999,,,-999,,,0.58543181,0.160714286,0,0.277777778,
1,Alabama,Wilcox County,1131,0.37705913,-999,,-999,,-999,,-999,,,-999,,,0.452198417,0.05952381,0,0.277777778,
0,Alabama,Winston County,1133,0.373818667,-9.583693737,0.274455938,2.546295415,0.726140724,188.9241412,0.564878387,0.141655678,0.349659529,0,0,0,0.017383743,0.195249719,0.303571429,0.068965517,0.333333333,0.58440006
0,Arizona,Apache County,4001,0.374911284,-9.553266556,0.273584571,2.430856277,0.693220326,48.72128235,0.145675398,0.053503069,0.132065712,0.116205295,0,0,0.08163191,0.006292325,0,0.034482759,0.777777778,0.468559018
0,Arizona,Cochise County,4003,0.56407637,-7.862275832,0.22515831,2.185765809,0.623326562,105.3422257,0.314970581,0.081492261,0.201153573,0.075480404,0,0,0.019718703,0.010185164,0.023809524,0,0.666666667,0.448237544
0,Arizona,Coconino County,4005,0.375061714,-9.550848908,0.273515334,2.350520386,0.670310509,89.87498107,0.268723912,0.139761931,0.34498505,0.061694506,0,0,0.122523968,0.005158584,0.130952381,0,0.722222222,0.537159299
0,Arizona,Gila County,4007,0.373942566,-8.122492378,0.232610341,2.295968068,0.654753532,138.5514274,0.414265251,0.094279561,0.232717441,0.186522242,0,0,0.131043947,0.004647752,0.011904762,0,0.611111111,0.512783606
0,Arizona,Graham County,4009,0.374287015,-8.602269151,0.246350094,2.274849603,0.648731066,101.1088989,0.302313041,0.04049765,0.099963442,0.31446786,0,0,0.019399983,0.006940731,0,0,0.722222222,0.488675345
0,Arizona,Greenlee County,4011,0.374169631,-7.064935173,0.202324225,2.540816257,0.724578203,95.40477092,0.285257844,0.053819072,0.132845727,0.075336656,0,0,0.008585978,0.004677127,0,0,0.666666667,0.436061426
0,Arizona,La Paz County,4012,0.375136275,-8.044625644,0.230380409,2.221759042,0.633590946,47.91034174,0.143250706,0.010694864,0.02639895,0.259688082,0,0,0.009945767,0.008278572,0,0,0,0.276522421
0,Arizona,Maricopa County,4013,27.38150597,-8.504322332,0.243545112,2.301326601,0.656281653,94.54855975,0.282697794,0.034089892,0.084146685,0.088339686,0,0,0.018991589,0.009253465,0.214285714,0,0.055555556,0.345610868
0,Arizona,Mohave County,4015,0.56776312,-7.509127032,0.215044904,2.196783366,0.626468498,36.80166351,0.11003604,0.018005422,0.04444416,0.09820939,0,0,0.011449644,0.004396248,0.041666667,0.034482759,0.388888889,0.329831698
0,Arizona,Navajo County,4017,0.375047252,-10.01385961,0.286774944,2.419379694,0.689947487,87.70777506,0.262244021,0.080934735,0.199777389,0.131999992,0,0,0.090896613,0.006305676,0,0.034482759,0.777777778,0.512911093
0,Arizona,Pima County,4019,12.11581441,-8.701666331,0.249196611,2.118621957,0.60417879,136.8099371,0.40905824,0.056831505,0.140281544,0.111354091,0,0,0.049706442,0.010820757,0.077380952,0,0.611111111,0.468994399
0,Arizona,Pinal County,4021,4.972698138,-7.808224434,0.223610397,2.178504928,0.621255938,110.5013875,0.330396344,0.040838593,0.100805019,0.137600435,0,0,0.051277335,0.008890736,0.077380952,0,0.388888889,0.403664416
0,Arizona,Santa Cruz County,4023,4.973511608,-8.160965099,0.233712115,1.98915752,0.567258721,133.3292932,0.398651203,0.108538681,0.267914317,0.089338778,0,0,0.016410813,0.007531387,0,0,0.5,0.432126225
0,Arizona,Yavapai County,4025,1.620206994,-9.33436751,0.267315783,2.288382376,0.652590279,69.71006116,0.208431314,0.079572921,0.196415919,0.125930492,0,0,0.039455818,0.005381769,0.035714286,0,0.611111111,0.444571844
0,Arizona,Yuma County,4027,1.896987115,-8.626825979,0.247053347,2.261554333,0.644939582,56.76438532,0.169724071,0.010699162,0.02640956,0.048322112,0,0,0.012937333,0.012372619,0.029761905,0,0,0.252247295
0,Arkansas,Arkansas County,5001,0.569631956,-17.44024649,0.499450352,2.618500356,0.746731794,183.8957422,0.549843602,0.120455525,0.297329573,0.029440177,0,0,0.000527382,0.208069236,0.273809524,0.137931034,0.277777778,0.622279776
0,Arkansas,Ashley County,5003,1.644893756,-20.32401635,0.582035187,2.664724522,0.759913788,46.24297228,0.138265313,0.168791205,0.416640224,0.037866407,0,0,0.006002027,0.270097867,0.261904762,0.24137931,0.222222222,0.605171021
0,Arkansas,Baxter County,5005,3.944116405,-9.774484214,0.279919758,2.619801019,0.747102711,91.27950995,0.272923418,0.115556938,0.285238017,0.0254345,0,0,0.004616019,0.070000656,0.142857143,0.137931034,0.222222222,0.453855821
0,Arkansas,Benton County,5007,27.33121266,-14.90914106,0.426965052,2.744988902,0.782803212,77.97473202,0.23314247,0.164351538,0.405681454,0.06169377,0,0,0.014420807,0.062931921,0.327380952,0.275862069,0.222222222,0.580246548
0,Arkansas,Boone County,5009,3.917708763,-16.19154831,0.463690379,2.623141152,0.748055235,90.55967632,0.270771134,0.123531198,0.304921491,0.07399405,0,0,0.005030173,0.066181193,0.113095238,0.344827586,0.222222222,0.539728592
0,Arkansas,Bradley County,5011,1.152494577,-16.67678516,0.477586497,2.826459989,0.806036759,106.0135996,0.316977972,0.147735861,0.36466771,0.019076857,0,0,0.009189114,0.240216002,0.154761905,0.137931034,0.333333333,0.589687193
1,Arkansas,Calhoun County,5013,0.375833879,-999,,-999,,-999,,-999,,,-999,,,0.228823027,0.119047619,0.137931034,0.277777778,
0,Arkansas,Carroll County,5015,0.955812847,-11.74188216,0.336261714,2.68255422,0.764998378,81.6385223,0.24409711,0.133740228,0.330121221,0.011944674,0,0,0.008311346,0.055782514,0.071428571,0.24137931,0.222222222,0.473739378
0,Arkansas,Chicot County,5017,0.392595701,-20.72562922,0.593536497,2.7732446,0.790861041,85.47641858,0.255572322,0.144181684,0.355894663,0.024723326,0,0,0.001129619,0.277250452,0.202380952,0.275862069,0.166666667,0.606698268
0,Arkansas,Clark County,5019,0.376042955,-21.42855041,0.613666616,2.615032524,0.745742854,145.5392826,0.435158761,0.161764248,0.39929505,0.245782668,0,0,0.021937148,0.177735736,0.238095238,0.172413793,0.277777778,0.684315311
0,Arkansas,Clay County,5021,0.378438513,-15.38492135,0.440590355,2.942219455,0.839048507,118.3261617,0.35379222,0.125371931,0.309465112,0.264897803,0,0,0.000891746,0.118719062,0.119047619,0.103448276,0.222222222,0.57195728
0,Arkansas,Cleburne County,5023,0.954862566,-16.46902207,0.471636618,2.608657982,0.743924992,137.2151234,0.410269736,0.145504147,0.359158999,0.059339843,0,0,0.004924745,0.111267564,0.273809524,0.24137931,0.111111111,0.574930567
1,Arkansas,Cleveland County,5025,0.376078249,-999,,-999,,-999,,-999,,,-999,,,0.213731426,0.089285714,0.172413793,0.333333333,
0,Arkansas,Columbia County,5027,1.156879575,-11.14572187,0.319188993,2.691536105,0.767559791,97.14999535,0.29047602,0.174636502,0.431068617,0.048718474,0,0,0.013670906,0.234252766,0.244047619,0.137931034,0.333333333,0.581691496
0,Arkansas,Conway County,5029,1.612125371,-15.32670445,0.438923151,2.586885662,0.737716063,133.1550081,0.398130095,0.130409074,0.321898679,0.043720347,0,0,0.010348189,0.125596034,0.339285714,0.24137931,0.166666667,0.582382595
0,Arkansas,Craighead County,5031,16.2987185,-13.27054345,0.380039216,2.829849477,0.807003357,152.690333,0.45654022,0.115301045,0.284606376,0.044114596,0,0,0.001542186,0.142471082,0.232142857,0.137931034,0.222222222,0.559111096
0,Arkansas,Crawford County,5033,9.460463905,-11.9468526,0.342131617,2.603347098,0.742410459,89.31508732,0.267049844,0.130273394,0.321563769,0.18398735,0,0,0.023958791,0.074825571,0.273809524,0.24137931,0.166666667,0.544784194
0,Arkansas,Crittenden County,5035,10.60865024,-19.00134831,0.544156879,2.733965918,0.779659728,223.9316808,0.669550042,0.112878511,0.278626651,0.055879916,0,0,0.00033336,0.175479167,0.125,0.103448276,0.166666667,0.597580515
0,Arkansas,Cross County,5037,0.573690758,-15.98124795,0.457667839,2.739779945,0.781317746,189.3318244,0.566097349,0.117195134,0.2892817,0.022720205,0,0,0.000831465,0.16344853,0.172619048,0.103448276,0.166666667,0.562243399
0,Arkansas,Dallas County,5039,0.375635047,-17.01320279,0.487220759,2.695599878,0.768718679,128.8452542,0.38524404,0.147715851,0.364618318,0.020698345,0,0,0.008985539,0.197267602,0.172619048,0.172413793,0.277777778,0.588834968
0,Arkansas,Desha County,5041,0.574691473,-18.87172466,0.540444743,2.729524554,0.778393161,125.8267852,0.376218894,0.129843752,0.320503249,0.039285645,0,0,0.001441921,0.237737309,0.178571429,0.137931034,0.222222222,0.584220299
0,Arkansas,Drew County,5043,1.619810639,-13.59096922,0.389215506,2.772462121,0.790637897,101.1437953,0.302417381,0.148700179,0.367048011,0.033188545,0,0,0.009647465,0.242518815,0.136904762,0.137931034,0.333333333,0.566034751
0,Arkansas,Faulkner County,5045,19.65608718,-12.73593803,0.364729291,2.621583349,0.747610988,137.9500947,0.412467282,0.134215552,0.331294498,0.131525356,0,0,0.010313617,0.139407663,0.601190476,0.24137931,0.111111111,0.636462843
0,Arkansas,Franklin County,5047,0.375266912,-15.20411555,0.435412474,2.618767892,0.746808089,91.09241852,0.272364019,0.121184072,0.2991279,0.159531393,0,0,0.010731995,0.08782039,0.154761905,0.206896552,0.166666667,0.525030103
0,Arkansas,Fulton County,5049,0.375807699,-21.63947887,0.619707144,2.617905436,0.746562138,97.53139248,0.291616388,0.120524009,0.297498617,0.080190489,0,0,0.008731803,0.086794868,0.154761905,0.137931034,0.222222222,0.546449633
0,Arkansas,Garland County,5051,20.23975949,-19.95519153,0.571472854,2.648110512,0.755175882,166.3807058,0.497474087,0.162140668,0.400224194,0.120780545,0,0,0.017455243,0.120518986,0.267857143,0.172413793,0.277777778,0.658737107
0,Arkansas,Grant County,5053,0.375653039,-17.33821958,0.496528526,2.54501074,0.725774367,174.0906187,0.520526531,0.145326172,0.358719692,0.061860196,0,0,0.019522903,0.189545708,0.178571429,0.172413793,0.222222222,0.607063925
0,Arkansas,Greene County,5055,9.587747446,-14.86287728,0.425640159,2.818999891,0.803909322,131.2407721,0.392406578,0.125043852,0.308655291,0.067747018,0,0,0.001623668,0.125745156,0.196428571,0.137931034,0.166666667,0.542553259
0,Arkansas,Hempstead County,5057,1.618197786,-22.36065034,0.640359911,2.686738098,0.766191517,123.8565593,0.370327969,0.190609843,0.470496835,0.012861879,0,0,0.020002959,0.190205495,0.226190476,0.172413793,0.277777778,0.647749365
0,Arkansas,Hot Spring County,5059,2.714514244,-17.75687344,0.508517853,2.585080351,0.737201232,168.7544198,0.504571432,0.16181701,0.399425285,0.187354993,0,0,0.033465952,0.159100496,0.30952381,0.137931034,0.277777778,0.669602974
0,Arkansas,Howard County,5061,0.375971595,-11.32345576,0.324278901,2.615059091,0.745750431,138.2154658,0.413260735,0.194357239,0.479746817,0.052016254,0,0,0.02140226,0.150706444,0.244047619,0.172413793,0.222222222,0.582823794
0,Arkansas,Independence County,5063,1.898679181,-19.58607838,0.560902264,2.639950082,0.752848728,118.2489033,0.35356122,0.126578809,0.312444143,0.134723719,0,0,0.009086367,0.114872019,0.392857143,0.275862069,0.166666667,0.63298272
1,Arkansas,Izard County,5065,0.375322732,-999,,-999,,-999,,-999,,,-999,,,0.085721493,0.214285714,0.172413793,0.222222222,
0,Arkansas,Jackson County,5067,0.572651211,-17.04642568,0.488172189,2.7513035,0.78460398,131.6765912,0.393709666,0.131178703,0.323798413,0.270275559,0,0,0.004625516,0.145446474,0.43452381,0.24137931,0.166666667,0.66926553
0,Arkansas,Jefferson County,5069,12.07481435,-15.13680626,0.433484884,2.638027832,0.75230055,181.246433,0.541922234,0.13290536,0.328060451,0.098543411,0,0,0.0095754,0.199764321,0.178571429,0.206896552,0.222222222,0.612253407
0,Arkansas,Johnson County,5071,1.608830025,-16.51357814,0.472912606,2.64993507,0.755696201,100.1357432,0.299403331,0.120770722,0.298107597,0.232882345,0,0,0.010784808,0.078955352,0.303571429,0.24137931,0.222222222,0.601042285
1,Arkansas,Lafayette County,5073,0.379757981,-999,,-999,,-999,,-999,,,-999,,,0.224623993,0.06547619,0.137931034,0.277777778,
0,Arkansas,Lawrence County,5075,0.376573084,-13.32067927,0.381474996,2.726675495,0.777580679,119.6601698,0.357780871,0.124003507,0.306087328,0.226782339,0,0,0.002259704,0.120862373,0.119047619,0.137931034,0.166666667,0.536428523
0,Arkansas,Lee County,5077,0.376534926,-13.54966694,0.388032699,2.648806699,0.755374417,204.2727825,0.610770435,0.117937644,0.291114495,0.023833225,0,0,0.001035392,0.185858547,0.083333333,0.103448276,0.166666667,0.539056807
1,Arkansas,Lincoln County,5079,0.378109275,-999,,-999,,-999,,-999,,,-999,,,0.218482244,0.113095238,0.137931034,0.222222222,
0,Arkansas,Little River County,5081,0.372432922,-13.79079991,0.394938218,2.564293013,0.731273196,131.7747854,0.394003264,0.194485213,0.480062706,0.013341724,0,0,0.014615417,0.182534609,0.154761905,0.172413793,0.222222222,0.569538955
0,Arkansas,Logan County,5083,0.37304578,-11.66279283,0.33399677,2.681693694,0.764752978,100.0571765,0.299168418,0.129294706,0.319147999,0.070648728,0,0,0.008807621,0.108756264,0.202380952,0.172413793,0.222222222,0.517379074
0,Arkansas,Lonoke County,5085,10.71368693,-7.463127113,0.213727568,2.611463235,0.744724981,154.2966097,0.461342947,0.134498576,0.331993109,0.121834097,0,0,0.00801983,0.177055343,0.577380952,0.206896552,0.222222222,0.631237781
1,Arkansas,Madison County,5087,0.374118584,-999,,-999,,-999,,-999,,,-999,,,0.05918287,0.119047619,0.24137931,0.166666667,
1,Arkansas,Marion County,5089,0.37397922,-999,,-999,,-999,,-999,,,-999,,,0.063677335,0.142857143,0.137931034,0.222222222,
0,Arkansas,Miller County,5091,9.602452406,-2.817687745,0.080692388,2.562376192,0.730726566,121.9308886,0.364570262,0.187446635,0.462688846,0.063174648,0,0,0.030405229,0.213597335,0.166666667,0.206896552,0.222222222,0.52533742
0,Arkansas,Mississippi County,5093,2.730122529,-18.00743899,0.515693499,2.922011421,0.833285673,199.8765541,0.597625824,0.115411408,0.284878793,0.01947575,0,0,0.000453339,0.152810327,0.398809524,0.137931034,0.222222222,0.651057987
0,Arkansas,Monroe County,5095,0.376109627,-17.90871588,0.512866286,2.736288545,0.780322084,185.3707105,0.554253719,0.11745561,0.289924653,0.157442307,0,0,0.001131827,0.187714981,0.130952381,0.103448276,0.166666667,0.594733045
1,Arkansas,Montgomery County,5097,0.374295453,-999,,-999,,-999,,-999,,,-999,,,0.10610437,0.083333333,0.172413793,0.277777778,
0,Arkansas,Nevada County,5099,0.374850783,-25.901615,0.741765361,2.633251254,0.750938387,130.0338244,0.388797835,0.180105555,0.444568299,0.009586687,0,0,0.008536814,0.199614762,0.142857143,0.206896552,0.333333333,0.663944506
1,Arkansas,Newton County,5101,0.374357774,-999,,-999,,-999,,-999,,,-999,,,0.054995875,0.071428571,0.275862069,0.222222222,
0,Arkansas,Ouachita County,5103,2.721049767,-13.73756251,0.393413616,2.679186927,0.76403811,104.4515788,0.31230757,0.158445275,0.391102575,0.170876401,0,0,0.017234345,0.210935084,0.148809524,0.137931034,0.277777778,0.582536682
1,Arkansas,Perry County,5105,0.375925095,-999,,-999,,-999,,-999,,,-999,,,0.11580559,0.125,0.206896552,0.222222222,
0,Arkansas,Phillips County,5107,0.959685963,-13.2557762,0.379616314,2.667294796,0.760646767,200.3661861,0.599089811,0.11607092,0.286506717,0.01551611,0,0,0.000720349,0.205161385,0.166666667,0.103448276,0.166666667,0.554140472
1,Arkansas,Pike County,5109,0.373902007,-999,,-999,,-999,,-999,,,-999,,,0.146741306,0.136904762,0.206896552,0.277777778,
0,Arkansas,Poinsett County,5111,0.384436605,-13.93103394,0.398954213,2.813155973,0.802242781,173.7482524,0.519502865,0.107609765,0.265621402,0.004666047,0,0,0.000296235,0.154710671,0.273809524,0.103448276,0.222222222,0.566567024
0,Arkansas,Polk County,5113,0.374011787,-10.97613389,0.314332366,2.771580105,0.790386368,130.6676267,0.390692887,0.216650793,0.534775699,0.031552462,0,0,0.009006977,0.099283054,0.244047619,0.103448276,0.222222222,0.565408759
0,Arkansas,Pope County,5115,6.686302002,-15.8257784,0.453215532,2.586530771,0.737614856,117.2431163,0.350553942,0.127871584,0.315635197,0.179479745,0,0,0.007721085,0.093967587,0.232142857,0.275862069,0.222222222,0.591434391
1,Arkansas,Prairie County,5117,0.377961791,-999,,-999,,-999,,-999,,,-999,,,0.175748847,0.226190476,0.206896552,0.166666667,
0,Arkansas,Pulaski County,5119,33.08255685,-8.327303142,0.238475671,2.576307559,0.734699448,149.9232084,0.448266588,0.134740171,0.332589456,0.152290462,0,0,0.007056314,0.154381169,0.619047619,0.206896552,0.222222222,0.641498563
0,Arkansas,Randolph County,5121,0.376256292,-17.3685796,0.49739797,2.709143172,0.772580893,107.6836464,0.32197137,0.122975873,0.303550739,0.060251333,0,0,0.005801439,0.101784638,0.083333333,0.137931034,0.277777778,0.529532482
0,Arkansas,St. Francis County,5123,0.96182347,-8.990209806,0.257459862,2.68717264,0.766315438,206.037044,0.616045532,0.11544053,0.284950678,0.000714141,0,0,0.001355843,0.175514083,0.130952381,0.068965517,0.166666667,0.510632204
0,Arkansas,Saline County,5125,20.19526896,-10.55038506,0.302139854,2.549275171,0.726990477,156.9185023,0.469182339,0.151720254,0.374502692,0.069981728,0,0,0.026692522,0.143330273,0.44047619,0.172413793,0.277777778,0.618755649
0,Arkansas,Scott County,5127,0.374179265,-16.00990076,0.458488392,2.662995206,0.75942063,109.5291228,0.327489297,0.158967653,0.392392,0.030407897,0,0,0.0142247,0.097642838,0.047619048,0.103448276,0.277777778,0.518717119
1,Arkansas,Searcy County,5129,0.374461302,-999,,-999,,-999,,-999,,,-999,,,0.067021515,0.101190476,0.172413793,0.277777778,
0,Arkansas,Sebastian County,5131,23.86260411,-13.09228688,0.374934339,2.620693615,0.747357258,92.2266308,0.275755285,0.131677678,0.32503007,0.092878703,0,0,0.012796205,0.106430327,0.18452381,0.172413793,0.166666667,0.508578408
0,Arkansas,Sevier County,5133,0.569506489,-15.33915746,0.439279777,2.656801588,0.757654362,125.339561,0.374762106,0.206331829,0.509304613,0.085096937,0,0,0.034952545,0.154128833,0.136904762,0.172413793,0.222222222,0.595136933
0,Arkansas,Sharp County,5135,1.620741289,-17.89545815,0.512486614,2.578788771,0.735407029,99.88873904,0.298664794,0.12195088,0.301020673,0.132043473,0,0,0.01132835,0.095004296,0.166666667,0.172413793,0.222222222,0.546700713
1,Arkansas,Stone County,5137,0.375299887,-999,,-999,,-999,,-999,,,-999,,,0.076516529,0.160714286,0.206896552,0.222222222,
0,Arkansas,Union County,5139,1.902777321,-15.27659841,0.437488223,2.689178168,0.766887365,68.38093705,0.204457266,0.165131628,0.407607011,0.046505986,0,0,0.011044907,0.249108706,0.267857143,0.137931034,0.333333333,0.590181502
1,Arkansas,Van Buren County,5141,0.372999614,-999,,-999,,-999,,-999,,,-999,,,0.091439038,0.333333333,0.275862069,0.166666667,
0,Arkansas,Washington County,5143,20.04109085,-17.1048456,0.489845207,2.740360876,0.781483413,83.89908164,0.250856125,0.154114675,0.380413024,0.063795576,0,0,0.016703322,0.06765154,0.285714286,0.206896552,0.166666667,0.559396817
0,Arkansas,White County,5145,7.413246782,-14.03947677,0.402059777,2.619220376,0.746937126,155.3671855,0.464543941,0.132908799,0.328068941,0.190810225,0,0,0.007935088,0.146388578,0.660714286,0.275862069,0.111111111,0.685695912
1,Arkansas,Woodruff County,5147,0.376634706,-999,,-999,,-999,,-999,,,-999,,,0.165955347,0.333333333,0.206896552,0.166666667,
0,Arkansas,Yell County,5149,0.374465805,-17.64682216,0.505366226,2.58234365,0.736420793,116.5335585,0.348432382,0.124016366,0.306119069,0.31481256,0,0,0.005519362,0.1123542,0.178571429,0.275862069,0.277777778,0.630436437
0,California,Alameda County,6001,36.44118266,-0.558611619,0.01599741,1.707846321,0.487035698,30.91189231,0.092425773,0.086008494,0.212301335,0.066836382,0.054387364,0.112532336,0.023601777,0.000493482,0,0,0.277777778,0.260727684
1,California,Alpine County,6003,0.375256166,-999,,-999,,-999,,-999,,,-999,,,0.000289899,0,0,0.5,
0,California,Amador County,6005,1.888892928,1.749206586,-0.050093434,2.02141863,0.576458796,53.8342866,0.160963151,0.114254637,0.282023446,0.039532341,0,0,0.821587216,0.000227565,0,0,0.388888889,0.460195497
0,California,Butte County,6007,12.99317743,-6.090274715,0.174412091,1.934133092,0.55156711,16.58146968,0.049578173,0.111447853,0.275095247,0.035879449,0,0,0.221804966,4.63528E-05,0.047619048,0,0.555555556,0.397889974
0,California,Calaveras County,6009,1.624631071,0.02864084,-0.000820211,1.996294925,0.569294134,51.66726177,0.154483801,0.101078806,0.249500538,0.002205589,0,0,0.848862295,0.00027858,0,0,0.388888889,0.458800969
0,California,Colusa County,6011,0.375528005,-0.574156608,0.016442584,1.931730428,0.55088193,19.31020915,0.057737035,0.05032956,0.124232298,0.456985714,0,0,0.003378987,4.64233E-05,0,0,0.222222222,0.289637308
0,California,Contra Costa County,6013,33.1753009,-1.600340734,0.045830243,1.804349022,0.514555891,30.71427973,0.091834917,0.078415797,0.193559701,0.072265667,0.021967869,0.045453492,0.030189971,0.00043221,0.005952381,0,0.111111111,0.224760591
0,California,Del Norte County,6015,1.619867422,-8.234667326,0.235822785,1.279163387,0.364785886,-45.57902532,0.136280129,0.316750117,0.781858506,0.105207547,0.004923394,0.010186945,0.046408443,0,0.011904762,0,0.555555556,0.465944562
0,California,El Dorado County,6017,12.0877072,-0.593570251,0.016998548,2.166961297,0.617963978,57.50338772,0.17193367,0.18196306,0.449153318,0.025671917,0,0,0.458228697,0.000189761,0.011904762,0,0.5,0.466760542
0,California,Fresno County,6019,10.58425134,-0.162843848,0.00466349,1.933742327,0.551455674,9.894707874,0.029584925,0.047151651,0.116388022,0.026293379,0,0,0.034876093,0.001341636,0.053571429,0,0.388888889,0.255391194
